,Id,NODE_TYPE,NODE_NAME,TURN_P,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK,latitude,longitude
50070,4050030200,101,차세상,1,20230519,,,,33.48548474150715,126.53709019892104
50071,4050031801,101,노형동949,0,20230519,,,,33.48598389413023,126.48627048952959
50072,4050032000,101,노형세기3차아파트,0,20230519,,,,33.48599836605142,126.47674519957673
50073,4050033300,101,삼환어린이집,0,20230519,,,,33.48676317857494,126.47421041737203
50074,4050035301,101,노형동1297-4,1,20230519,,,,33.48834690652021,126.47532316444328
50075,4050036102,101,오라이동1363-3,0,20230519,,,,33.489166515572066,126.5121749689778
50076,4050036300,101,에덴산부인과,1,20230519,,,,33.488534366450736,126.47555260475386
50077,4050036901,101,오라초등학교,1,20230519,,,,33.489030287907156,126.51300120020933
50078,4050037300,101,지미네두루치기,0,20230519,,,,33.48924686712274,126.43423601126655
50079,4050039500,101,삼무공원사거리,0,20230519,,,,33.489939585165004,126.49015329277381
50080,4050039902,101,동아아파트사거리,0,20230519,,,,33.4881963182688,126.53099621944042
50081,4050041100,101,에버호텔,0,20230519,,,,33.490873991103186,126.49463897943942
50082,4050041800,101,제웅솔내음빌리지1차,0,20230519,,,,33.49141211679275,126.43096663643031
50083,4050042300,101,투썸플레이스제주노형DT점,1,20230519,,,,33.491504459955934,126.47308307400868
50084,4050044400,103,속성변화점,0,20230519,,,,33.49267727320428,126.593776042288
50085,4050044800,101,SK브로드밴드,0,20230519,,,,33.49303489797949,126.48975073001152
50086,4050044900,101,동남아파트,1,20230519,,,,33.49309042847937,126.53113057338417
50087,4050045300,101,이도이동66-1,0,20230519,,,,33.493957174021794,126.55028964439927
50088,4050049700,104,제2오라교,0,20230519,,,,33.49836346049778,126.51640713654508
50089,4050050500,101,근로복지공단,0,20230519,,,,33.499374147813555,126.54481101117082
50090,4050051900,101,도리초등학교,0,20230519,,,,33.5014667730109,126.46628932425776
50091,4050053900,101,스카이펜션,0,20230519,,,,33.50371274094208,126.46532173037745
50092,4050054600,101,우성아파트사거리,1,20230519,,,,33.504377585034334,126.55061107437965
50093,4050054800,101,도리초등학교병설유치원,0,20230519,,,,33.50442014793196,126.46613147953525
50094,4050055700,101,도리초등학교병설유치원,0,20230519,,,,33.504646272608014,126.46639057349962
50095,4050057100,101,삼성교,0,20230519,,,,33.50610249176967,126.52942782306161
50096,4050058802,101,용담이동924-7,0,20230519,,,,33.51208058826096,126.50295114292474
50097,4050060400,101,보람광택,0,20230519,,,,33.51229492905531,126.56219894916936
50098,4050061200,101,우성상사,0,20230519,,,,33.51263024104742,126.56820451151295
50099,4050062500,101,부가네얼큰이,0,20230519,,,,33.513182273100526,126.50577754273348
50100,4050063300,101,성우이앤씨,0,20230519,,,,33.513550866499706,126.5607066986507
50101,4050064301,101,건입동711,1,20230519,,,,33.51696805272592,126.53846646421944
50102,4050066401,101,도련이동607-1,1,20230519,,,,33.516270818836304,126.5909304544118
50103,4050066600,101,지앤지,0,20230519,,,,33.51557239806186,126.51944298017034
50104,4050067302,101,건입동984-124,1,20230519,,,,33.51832349440626,126.53446690656695
50105,4050068300,103,속성변화점,0,20230519,,,,33.51894386676466,126.53533326105887
50106,4050068900,101,제주항국제여객터미널입구,0,20230519,,,,33.522513710124436,126.54457669907615
50107,4050070400,102,궁중관,0,20230519,,,,33.53090877299424,126.58946113696422
50108,4050078500,101,제주시화북1동29-6,1,20230519,,,,33.51737726360773,126.5765015052807
50109,4050079101,101,화북일동29-8,0,20230519,,,,33.5173768783053,126.57760385723687
50110,4050081400,102,대림리56-11,0,20230519,,,,33.422252852482835,126.28625449688079
50111,4050082800,101,하귀1리562,0,20230519,,,,33.484704819993546,126.41594297293835
50112,4050083500,102,노형동569-1,0,20230519,,,,33.468798509435075,126.48363723173203
50113,4050086800,101,노형동3817,0,20230519,,,,33.48292193372177,126.47850009354377
50114,4050088600,102,오라이동3827-6,0,20230519,,,,33.486663328345905,126.51293460589561
50115,4050089200,101,도남동1070,0,20230519,,,,33.489021448143056,126.52439610482072
50116,4050089600,101,도남동1052,0,20230519,,,,33.48979634567342,126.52014646614762
50117,4050091500,101,아라일동2051,0,20230519,,,,33.48653290544244,126.53703890200514
50118,4050091900,101,아라이동2075,0,20230519,,,,33.49360434725208,126.54158209780337
50119,4050094700,102,이도이동2074,0,20230519,,,,33.49479588267192,126.5414446025369
50120,4050096100,101,용담일동2578,0,20230519,,,,33.5102024282935,126.51900894630167
50121,4050096900,101,일도1동주민센터,0,20230519,,,,33.515385221940335,126.52679574518515
50122,4050099100,102,아라일동6178,0,20230519,,,,33.46927369203149,126.54170722852275
50123,4050103000,102,신촌리4005,0,20230519,,,,33.525826113667186,126.61762536022157
50124,4050103200,101,화북일동29-6,0,20230519,,,,33.51847675306677,126.57651644383188
50125,4050104900,101,화북이동5749-53,0,20230519,,,,33.50940269506653,126.56275518246383
50126,4050106600,101,봉개동1961-1,0,20230519,,,,33.49001328363631,126.5922027604278
50127,4050106800,101,봉개동1585-5,0,20230519,,,,33.48982999786654,126.59883968993017
50128,4050106900,102,봉개동2736,0,20230519,,,,33.490304950031266,126.59993959200756
50129,4050107200,101,봉개동1371-1,0,20230519,,,,33.488455150337394,126.59911467475706
50130,4050108200,101,도련일동2293-21,0,20230519,,,,33.508269572797815,126.58380337655886
50131,4050110900,101,도련이동1818-6,0,20230519,,,,33.51326071336116,126.589427862973
50132,4050115800,102,월평동1377,0,20230519,,,,33.46809721257773,126.57909243521198
50133,4050118700,105,제주시-서귀포시,0,20230519,,,,33.292761880240484,126.18354976883396
50134,4050121200,101,조수삼거리,0,20230519,,,,33.33178879968391,126.2114357306463
50135,4050122400,101,어멍네,0,20230519,,,,33.29709247441747,126.2209392728903
50136,4050122700,101,금능리2316,0,20230519,,,,33.385851095354305,126.22377697926615
50137,4050126400,102,제주돈애랑식품,0,20230519,,,,33.360229154697734,126.24173441105069
50138,4050128300,103,속성변화점,0,20230519,,,,33.32517539781044,126.25115785448627
50139,4050132500,101,명월입구교차로,0,20230519,,,,33.3931894296425,126.26319535515094
50140,4050133800,101,한림교,1,20230519,,,,33.41503082000368,126.264986964183
50141,4050134000,101,향군회관,0,20230519,,,,33.41027461591296,126.26563022958382
50142,4050135000,103,속성변화점,0,20230519,,,,33.424692204489176,126.26796563509207
50143,4050137700,103,속성변화점,0,20230519,,,,33.420280397751064,126.27785104216666
50144,4050138400,101,귀덕리4174,0,20230519,,,,33.43781892903403,126.2799561360674
50145,4050140600,103,속성변화점,0,20230519,,,,33.44238686445499,126.29047167194797
50146,4050142600,103,속성변화점,0,20230519,,,,33.361964716881175,126.29893660210976
50147,4050143200,101,곽금초교앞교차로,0,20230519,,,,33.446354366431315,126.30545851185106
50148,4050144300,101,금악3교차로,0,20230519,,,,33.37602988921881,126.31324115248292
50623,4050146500,101,제주구천주교회유지재단,0,20230519,,,,33.34713815751273,126.32216138447053
50624,4050146700,101,애월사거리,1,20230519,,,,33.46133069871154,126.32170973945792
50625,4050151300,101,더럭초교차로앞교차로,1,20230519,,,,33.452396371715324,126.34499433763314
50626,4050155900,101,어음리산39-5,0,20230519,,,,33.37321310836529,126.36870552445356
50627,4050156300,101,어음리산187,1,20230519,,,,33.37654020864883,126.36963163163207
50628,4050156700,101,어음2교차로,1,20230519,,,,33.38018545037986,126.37134160184408
50629,4050156900,101,어음리산71-1,1,20230519,,,,33.38269424631603,126.37172904311811
50630,4050157400,101,구엄초교앞교차로,0,20230519,,,,33.473354986719166,126.37314116057377
50631,4050159600,101,장전1교차로,1,20230519,,,,33.45273432161943,126.3853366399516
50632,4050161000,104,수산교,0,20230519,,,,33.45845630987997,126.39073182943133
50633,4050161400,104,장전교,0,20230519,,,,33.45019744639809,126.3915109504997
50634,4050162800,104,봉좌교동측,0,20230519,,,,33.480864169107974,126.39888200351584
50635,4050165800,101,보로미마을회관,0,20230519,,,,33.4655984002278,126.4094622990332
50636,4050174200,101,신촌남길교차로,1,20230519,,,,33.524949631827475,126.61730272582533
50637,4050174400,103,속성변화점,0,20230519,,,,33.53171345058725,126.61800176746978
50638,4050174900,104,수장교,0,20230519,,,,33.40603706429994,126.61993323867486
50639,4050175300,103,속성변화점,0,20230519,,,,33.53389495240508,126.62064140948507
50640,4050176100,103,속성변화점,0,20230519,,,,33.53251206750471,126.63557379851852
50641,4050176500,103,속성변화점,0,20230519,,,,33.53363903753304,126.6359411188148
50642,4050179100,101,와흘리2814,1,20230519,,,,33.46997486028432,126.65208100882113
50643,4050183700,103,속성변화점,0,20230519,,,,33.53723874144477,126.67010279297403
50644,4050184100,101,회남교차로,1,20230519,,,,33.537288057766204,126.6716436288568
50645,4050187500,101,와산리1019-2,0,20230519,,,,33.48882076840885,126.6810265780252
50646,4050189400,104,선흘교,0,20230519,,,,33.483258049813735,126.696891957534
50647,4050189900,103,속성변화점,0,20230519,,,,33.51061934001232,126.70014829270526
50648,4050190100,101,선흘리교차로,0,20230519,,,,33.51092210748075,126.70032716609285
50649,4050191300,101,선흘리1298-4,0,20230519,,,,33.508852438451754,126.7092144960791
50650,4050193600,101,김녕리교차로,0,20230519,,,,33.553524700748675,126.7397140260369
50651,4050195300,101,김녕리1222-7,0,20230519,,,,33.555956270628855,126.755607674001
50652,4050198000,101,송당입구교차로,0,20230519,,,,33.478604991557404,126.78305738709903
50653,4050200200,102,수협사료저장고,0,20230519,,,,33.55713320154088,126.81856927348177
50654,4050205100,101,세화리1381-5,0,20230519,,,,33.52463220899544,126.86213797558986
50655,4050205200,101,제주해녀항일운동기념공원,0,20230519,,,,33.52106593173779,126.86324654689913
50656,4060001100,101,중앙로터리,1,20230519,,,,33.2532003198628,126.56104867255344
50657,4060004700,101,서귀포시산림조합,1,20230519,,,,33.26038218206394,126.51315341019684
50658,4060004803,104,제2서흥교서측,0,20230519,,,,33.262662414015644,126.54205974842392
50659,4060005201,101,청송낚시,0,20230519,,,,33.26359264200475,126.62320440286352
50660,4060007700,101,창천삼거리,1,20230519,,,,33.26498152233037,126.37172851104108
50661,4060007704,101,상예동4999,0,20230519,,,,33.26429413115122,126.3775705917213
50662,4060008702,101,토평동1479-2,0,20230519,,,,33.272713409151834,126.58779369695525
50663,4060009300,101,평안교회,0,20230519,,,,33.28158789723851,126.58829744919316
50664,4060009401,104,창고천교동측,0,20230519,,,,33.27904437872028,126.36954607084702
50665,4060010000,104,제1산록교동측,0,20230519,,,,33.29063892870182,126.46591129232219
50666,4060012700,104,강정교,0,20230519,,,,33.233727248619374,126.48722394436707
50667,4060013601,101,법환동1576-2,0,20230519,,,,33.24232521817582,126.50531947287664
50668,4060013602,102,법환동1561-3,0,20230519,,,,33.241121890563136,126.50648752171
50669,4060016700,101,제주농원,0,20230519,,,,33.24423339767961,126.53300299301335
50670,4060020001,101,서귀동337,0,20230519,,,,33.250454568240784,126.5588719493308
50671,4060021001,101,동홍동2174-17,0,20230519,,,,33.24925317920089,126.57097557140986
50672,4060021700,101,동홍동코아루오션뷰앞,0,20230519,,,,33.24955132789634,126.57126583488225
50673,4060023300,101,김정문화회관,0,20230519,,,,33.251426145490605,126.50906620508536
50674,4060026200,101,큰집솥뚜껑,0,20230519,,,,33.25279788408425,126.511195435893
50675,4060027600,101,강정동163,0,20230519,,,,33.253900117732606,126.50669333271756
50676,4060028900,103,속성변화점,0,20230519,,,,33.254667355672176,126.6175984890939
50677,4060029200,101,한국통신,1,20230519,,,,33.254896040178814,126.51036110406358
50678,4060036001,101,서호동793-2,0,20230519,,,,33.25742162473674,126.52123521902195
50679,4060037300,101,서호동1480-4,0,20230519,,,,33.25774454853042,126.51147252782528
50680,4060038000,101,영재어린이집,0,20230519,,,,33.25805559444045,126.57214110903085
50681,4060039902,101,동홍동1187-1,1,20230519,,,,33.26433010995058,126.56788619303143
50682,4060043600,101,농산물산지유통센터,0,20230519,,,,33.26747438242412,126.6020105710582
50683,4060043801,101,하례리745-5,0,20230519,,,,33.27025514496165,126.62325139887041
50684,4060043903,101,토평동3245,0,20230519,,,,33.27136044775003,126.58985864771725
50685,4060045900,102,토평동3224,0,20230519,,,,33.290635360374395,126.57275901896573
50686,4060048400,104,법정항일교,0,20230519,,,,33.302974816443545,126.4648027832977
50687,4060048600,102,상효동2190,0,20230519,,,,33.307526073964304,126.57035502456228
50688,4060048700,103,속성변화점,0,20230519,,,,33.307828725261366,126.41975743208108
50689,4060048800,102,무오법정사항일운동발상지,0,20230519,,,,33.308610595601635,126.47205885061321
50690,4060060101,101,토평동산30-5,0,20230519,,,,33.287372638302415,126.56360603537611
50691,4060061600,101,제주세인트하우스앞,0,20230519,,,,33.23839011922958,126.38725931562517
50692,4060063401,101,서호동1580,0,20230519,,,,33.25818434939156,126.51531044065965
50693,4060064400,102,하모리2121,0,20230519,,,,33.22225804739966,126.25385836767693
50694,4060065500,101,구억리2371,0,20230519,,,,33.29064231539295,126.28345545543701
50695,4060066000,101,보성리2455,0,20230519,,,,33.28267649146713,126.27480624296852
50696,4060066100,101,보성리2450-6,0,20230519,,,,33.28138496821566,126.27529370821878
50697,4060067600,101,사계리3602-2,0,20230519,,,,33.24888871680508,126.3223148395186
50698,4060069000,101,화순리2122,0,20230519,,,,33.253258970217495,126.3256879242438
50699,4060069800,101,화순리2026,0,20230519,,,,33.253920230011886,126.32636681653608
50700,4060071400,102,색달동3383,0,20230519,,,,33.275444489251306,126.41425678967067
50701,4060072100,101,중문동1547-6,0,20230519,,,,33.25577168536664,126.42360609539372
50702,4060072700,102,중문동2800,0,20230519,,,,33.25401357215695,126.43055550722428
50703,4060076300,102,서귀동433-35,0,20230519,,,,33.2456483383173,126.56116933597905
50704,4060078600,101,서홍동282-4,0,20230519,,,,33.2630630780453,126.5570820882176
50705,4060078700,102,서홍동2566,0,20230519,,,,33.26032171316255,126.55720709319543
50706,4060080900,102,하례리1894,0,20230519,,,,33.2943681715136,126.6056277404402
50707,4060081500,102,위미리산49-1,0,20230519,,,,33.32871456312498,126.64526163785915
50708,4060082000,102,위미리1502-3,0,20230519,,,,33.27667871012814,126.67064725938677
50709,4060083700,102,표선리1582-1,0,20230519,,,,33.323907512621815,126.82717104823362
50710,4060084900,101,신천리7-11,0,20230519,,,,33.34962982371719,126.86351785797353
50711,4060086700,102,고성리496-9,0,20230519,,,,33.4376453987693,126.91591271368671
50712,4060087500,105,제주시-서귀포시,0,20230519,,,,33.28647660934148,126.17124430411972
50713,4060088200,101,해녀의집,0,20230519,,,,33.25705068385975,126.18823950907833
50714,4060088500,101,형통화물,0,20230519,,,,33.280112335199114,126.18980623055208
50715,4060089200,103,속성변화점,0,20230519,,,,33.2724877952111,126.19952408788338
50716,4060093800,103,속성변화점,0,20230519,,,,33.23058908091176,126.2393053268879
50717,4060094100,101,일과1교차로,1,20230519,,,,33.23249790474041,126.24167312865615
50718,4060096600,101,젬마수산,0,20230519,,,,33.21903986560644,126.2515775708477
